category,events,points,tid,tname,tc,tbc,tbd
A,14,178,7266,BCC-A,ffffff,0073b7,ffffff
A,2,68,2740,Team CRYO-GEN,ffffff,009fe3,0c1e4f
A,3,67,4393,EVASO eRT,ffffff,1d81a3,d46363
A,2,65,10156,TeamCannon,f5eaea,5d759c,ffffff
A,2,60,4201,WTRL,d4af37,000000,d4af37
A,2,59,36,KISS RT,f56600,012350,84b7ca
A,4,50,9186,BCC - Bees,000000,fcfc01,000000
A,2,42,35,BZR cycling team,f3f300,111111,dd4b39
A,1,42,6725,R3R,000000,39d5ff,000000
A,1,39,393,BathCC,ffffff,0073b7,ffffff
A,2,38,6187,GWADA,ffffff,0073b7,ffffff
A,1,37,11011,VBZEASTS,140b0b,fa9191,6b6868
A,2,34,6431,CIZL,ffffff,0073b7,ffffff
A,1,34,4330,Cardiac Athletes,ffffff,ff0000,ffffff
A,1,33,1634,[DRAFT],ffffff,e60d2e,000000
A,2,32,2707,DIRT,29ec34,211208,df6a0d
A,1,31,3185,FUSION DEVELOPMENT,ffffff,0a1e29,ffffff
A,1,29,9006,OULRCCC,ffffff,20206e,ffffff
A,2,28,6488,WORX,ffffff,0073b7,ffffff
A,2,28,4,BRT,ffffff,050505,ff8100
A,1,27,2936,Team 63.8N,ffffff,9a0606,000000
A,1,27,392,GFTbe,ffffff,0073b7,ffffff
A,1,26,6860,INFLITE,ffffff,54565a,ffffff
A,1,26,2013,IBTC,ffffff,0073b7,ffffff
A,1,25,5032,VCRT,fccb5a,2d009e,f521f5
A,1,23,32,SZ,ffffff,285697,ffd700
A,1,23,5835,DolceVita,cfcf13,0073b7,000000
A,1,23,9468,VWMCT,000000,0073b7,ffffff
A,1,23,6750,PHNX,ffffff,0073b7,ffffff
A,1,21,2231,V I E T V E L O,ff0000,ffe600,ff0000
A,1,19,2734,PLCC,ffffff,00ff00,000000
A,2,17,10959,SISU,ffffff,0073b7,ffffff
A,1,17,11242,A E R O - CT,ffffff,0000ff,ffffff
A,1,17,7888,Army Cycling,ffffff,0073b7,ffffff
A,1,17,60,TBR Racing,ffffff,0073b7,ffffff
A,1,17,7423,England CC,ffffff,d24848,3b3b6b
A,2,15,2466,TugaZRT,ffffff,ff1f00,33735b
A,1,15,5408,BHC,ffffff,646464,000000
A,1,15,9507,Hi-Ride,fff8f8,e81010,b31402
A,1,15,7747,ACVC,000000,ffff4f,030000
A,1,15,6761,TO2P,ffd3d3,0a7ec2,ffffff
A,1,13,2652,TS2 Coaching,ffffff,0073b7,ffffff
A,1,13,3800,CCR,db9999,757070,000000
A,1,13,325,SUF,ffffff,eb1919,000000
A,1,13,5459,KWCC,f01f1f,101112,ffffff
A,1,11,5894,CK Master,ffffff,0073b7,ffffff
A,1,9,7562,LECR,050000,ff0000,171717
A,1,9,3477,NCC,ffffff,0073b7,ffffff
A,1,9,112,albaRosa CC,ffffff,0073b7,ffffff
A,1,9,3052,KST,ffffff,030000,7d7474
A,1,7,629,Team AHDR,fc6955,55d4fc,ffffff
A,1,7,8351,ACCC,ffffff,0073b7,ffffff
A,1,7,9314,TEAM QATAR,ffffff,0073b7,ffffff
A,1,7,168,Team Type 1,ffffff,0073b7,ffffff
A,1,7,6335,University of Manchester CC GBR,ffff00,7200ff,7200ff
A,1,6,7911,FiBr,ffffff,0073b7,ffffff
A,1,5,7832,SRC,ffffff,0073b7,ffffff
A,1,5,9657,SWCC,ffffff,ff0000,ffffff
A,1,4,9262,TRI-440,fff9f9,bf0404,141111
A,1,4,6732,MVRL,ffffff,0073b7,ffffff
A,1,4,6706,DBS,120202,97c7e8,080000
A,1,4,9562,Orbea Mexico,ffffff,0073b7,ffffff
A,1,3,7863,C.N.Metropole,ebd300,ad0a1a,edc70f
A,1,3,25,ZTPL.CC,ffffff,ff1800,ff0000
B,26,487,7266,BCC-A,ffffff,0073b7,ffffff
B,15,470,9186,BCC - Bees,000000,fcfc01,000000
B,7,219,4,BRT,ffffff,050505,ff8100
B,4,152,112,albaRosa CC,ffffff,0073b7,ffffff
B,4,138,2707,DIRT,29ec34,211208,df6a0d
B,3,109,4446,Race Hub,ffffff,eb1c1c,030000
B,3,107,6431,CIZL,ffffff,0073b7,ffffff
B,2,95,1986,DBR,ffffff,eb7b2a,ffffff
B,2,94,4100,YORK,ffffff,0073b7,ffff00
B,2,92,90,Vikings,c2c2c2,0073b7,ee6331
B,2,72,2740,Team CRYO-GEN,ffffff,009fe3,0c1e4f
B,3,71,3369,IRL,ffffff,000000,00b84a
B,2,66,4313,PCG,39ff14,0073b7,39ff14
B,1,63,3890,kiwamina,ffffff,0073b7,ffffff
B,3,62,1845,VEGAN,ffffff,00a65a,0adb2c
B,1,59,10106,Groenewoud,ffffff,0073b7,ffffff
B,1,57,7221,SDW,000000,f3f300,ed1c1c
B,1,51,3587,,ffffff,ffffff,ffffff
B,1,47,7605,CChasers,ffffff,0073b7,27bf27
B,1,43,7082,NHRC,ffffff,ff7700,86e81f
B,1,41,7201,HCZR,ffffff,0073b7,ffffff
B,1,41,7423,England CC,ffffff,d24848,3b3b6b
B,1,41,3546,TCK,ffffff,004b74,ffffff
B,1,39,629,Team AHDR,fc6955,55d4fc,ffffff
B,1,39,6213,BSCC,ff0000,ffff00,000000
B,1,37,2316,ZOOT,ffffff,000000,dbff00
B,1,37,2059,TURN TAKERS,ffffff,16a1fa,ffffff
B,1,35,5769,Team LU,ffffff,e81e1e,05131c
B,1,35,3601,IRIS-Bob Cyclo,ffffff,0073b7,ffffff
B,1,29,719,HIK,ffffff,0073b7,ffffff
B,1,27,756,STW,ffffff,0073b7,ffffff
B,1,25,6676,BUSTINSKIN,ef5000,000000,ef5300
B,1,25,7053,BMTR,ffffff,0073b7,ffffff
B,1,25,1677,Team Fearless,001f3f,00dacc,00ff00
B,1,21,1426,Team CLS,3d9970,ffffff,ffffff
B,1,21,7691,Tri Ireland,ffffff,0073b7,ffffff
B,1,21,4826,AFTER 8,205208,d5cad9,205208
B,1,19,2834,FZR,0000ff,ffffff,0000ff
B,1,17,35,BZR cycling team,f3f300,111111,dd4b39
B,1,17,2281,TeamNL,ffffff,ffa500,ffa500
B,1,15,3092,ATHY WHEELERS,ffffff,0000ff,ff55b4
B,1,14,7364,BlackEDGE,ff0000,000000,ffffff
B,1,13,10953,ABC,ffffff,0073b7,ffffff
B,1,12,5705,Clifton CC,000000,f20303,000000
B,1,12,2639,HERD,383c3d,fc6719,383c3d
B,1,11,5459,KWCC,f01f1f,101112,ffffff
B,1,11,10557,DHC,ffffff,0073b7,ffffff
B,1,11,5449,Team G&aring;ping,ffffff,249af7,2c3628
B,1,11,2298,Rowe & King,ffffff,2b5bb8,2fba4e
B,1,10,6183,PCC,ffffff,111111,de2727
B,1,9,10302,ehubtriteam,ffffff,0073b7,ffffff
B,1,8,7979,TricentralUk,140c0c,f9ff73,8c4747
B,1,7,7659,I AM,ffff00,000000,000000
B,1,6,10,TFC,111111,f3f300,111111
B,1,5,4498,UoA,ffffff,0073b7,f5cb42
B,1,4,6629,HCC,0a0101,dceb33,f70732
B,1,2,2672,REVO,fc00e3,000000,fc00e3
B,1,1,9081,ZW-ESP CRE,ffffff,de173d,71dd00
C,16,302,4,BRT,ffffff,050505,ff8100
C,17,288,9186,BCC - Bees,000000,fcfc01,000000
C,15,249,7266,BCC-A,ffffff,0073b7,ffffff
C,3,68,2707,DIRT,29ec34,211208,df6a0d
C,3,65,25,ZTPL.CC,ffffff,ff1800,ff0000
C,5,61,3369,IRL,ffffff,000000,00b84a
C,1,47,1942,ZRG,1bc1f1,3d3d3d,1bc1f1
C,1,45,6502,BOA cc,ffffff,162141,ff97ff
C,1,39,9283,LKHC,ffffff,228b22,ffffff
C,2,37,10,TFC,111111,f3f300,111111
C,1,37,2146,ZESP,000000,fabd00,ad1519
C,1,34,9746,Somerset RC,ffffff,0073b7,e62121
C,1,31,6211,[TZ_NI],ffffff,2b784f,151c3f
C,2,29,35,BZR cycling team,f3f300,111111,dd4b39
C,1,29,719,HIK,ffffff,0073b7,ffffff
C,1,29,5604,ART,ffffff,2e2c2c,e33131
C,1,29,6500,PACC,ffffff,0073b7,ffffff
C,1,29,10557,DHC,ffffff,0073b7,ffffff
C,1,27,7691,Tri Ireland,ffffff,0073b7,ffffff
C,1,25,1929,CS010/Koers,ffffff,000000,00a65a
C,1,23,4522,Oslofjord Triatlon,000000,ffa500,000000
C,1,23,90,Vikings,c2c2c2,0073b7,ee6331
C,1,23,36,KISS RT,f56600,012350,84b7ca
C,1,21,9665,[E-Tron],ffffff,0073b7,ffffff
C,1,19,2922,SDCC,ffffff,0073b7,ffffff
C,1,19,5578,Poole Wheelers,e7ff00,ff0000,000000
C,1,19,7888,Army Cycling,ffffff,0073b7,ffffff
C,1,17,6270,LHCC,004770,1279f5,004770
C,1,15,5773,Westbury Wheelers,ffffff,0073b7,fffe40
C,1,13,10834,,ffffff,0073b7,ffffff
C,1,13,10127,MTR.CC,ffffff,0073b7,ffffff
C,1,11,4630,TugaZ,ffffff,ff1f00,33735b
C,1,10,2639,HERD,383c3d,fc6719,383c3d
C,1,7,9954,CatZ,ed1414,04215c,de1616
C,1,5,9255,E#3,ffffff,0073b7,ffffff
C,1,5,791,Race3R,000000,2bc3f4,ffffff
C,1,4,3246,,ffffff,32cd32,000000
C,1,2,1426,Team CLS,3d9970,ffffff,ffffff
D,7,102,4,BRT,ffffff,050505,ff8100
D,1,29,7266,BCC-A,ffffff,0073b7,ffffff
D,2,28,4100,YORK,ffffff,0073b7,ffff00
D,1,21,7053,BMTR,ffffff,0073b7,ffffff
D,2,20,2707,DIRT,29ec34,211208,df6a0d
D,1,13,391,Team SUI,ffffff,ff0017,ffffff
D,1,11,9976,Valhalla,ffffff,0073b7,ff4500
D,1,11,9186,BCC - Bees,000000,fcfc01,000000
D,1,7,35,BZR cycling team,f3f300,111111,dd4b39
D,1,7,25,ZTPL.CC,ffffff,ff1800,ff0000
D,1,5,6138,CMCC,ff0000,ffffff,000000
D,2,4,588,Team Italy,dd4b39,ffffff,00a65a
D,1,3,3339,Cyclonauts,190000,cfcf29,000000
